03636;MIP ENGINEERING SRL - IN LIQUIDAZIONE VOLONTARIA;PADOVA;ACT;CST;ACT;CST;2;Opere-infrastrutture: progettazione e realizzazione aree produttive;2N;ALT;A00I;EUR;N;N;N;;03538630280;03538630280;;0001678438129;0000000017942022;N;004;030;033;;002;002;140;;430;00;7;00;;024;N;L3;000009773820;4299;20150601;6.163;6.163;20020601;        ;20000418;;PADOVA;AFS;03636;P;Partecipazione;;;N;20171231
03638;NOMISMA - SOCIETA' DI STUDI ECONOMICI - S.P.A.;BOLOGNA;ACT;CST;ACT;CST;2;Studi e ricerche: economia;2N;ALT;A00I;EUR;N;N;N;;02243430374;02243430374;;0000114108343;0000000017784073;N;004;030;033;;002;002;140;;430;00;7;00;;024;N;L3;IT0001494530;702209;20150908;3.661;3.661;20020601;        ;19810321;;BOLOGNA;AFS;03638;P;Partecipazione;;;N;20171231
03639;OPEN LEADER SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA;PONTEBBA;ACT;CST;ACT;CST;2;Sviluppo: promozione attività in vari settori;2N;ALT;A00I;EUR;N;N;N;;02055820308;02055820308;;0001247393350;0000000017913372;N;004;030;033;;002;002;140;;476;00;7;00;;021;N;L3;000000504720;829999;20150601;6.712;6.712;20020601;        ;19980623;;PONTEBBA;AFS;03639;P;Partecipazione;;;N;20171231
03647;SOCIETA'CONSORTILE GRAN SASSO LAGA SRL;MONTORIO AL VOMANO;ACT;CST;ACT;CST;2;Sviluppo territoriale: promozione economica locale;2N;ALT;A00I;EUR;N;N;N;;00907610679;00907610679;;0000185262108;0000000017799558;N;004;030;033;;002;002;140;;430;00;7;00;;021;N;L3;X00009769168;8299;20150908;1.802;1.802;20020601;        ;20010322;;MONTORIO AL VOMANO;AFS;03647;P;Partecipazione;;;N;20171231
03650;VEGA-PARCO SCIENTIFICO-TECNOLOGICO DI VENEZIA SCARL in pro.conc;VENEZIA;ACT;CST;ACT;CST;2;Ricerca scientifica e tecnologica;2N;ALT;A00I;EUR;N;N;N;;02718360270;02718360270;;0000280105770;0000000017812850;N;004;030;033;;002;002;140;;430;00;7;00;;021;N;L3;IT0000001484;721909;20150320;3.200;3.200;20020601;        ;19931027;;VENEZIA;AFS;03650;P;Partecipazione;;;N;20171231
03653;CONFIDICOOP MARCHE - SOCIETA' COOPERATIVA;ANCONA;ACT;CST;ACT;CST;1;Confidi;1N;ALT;A00I;EUR;N;N;N;19552;02000860425;02000860425;;0001406775354;0000000017924076;N;;;;;;;;;268;00;7;00;;021;N;L3;IT0001427472;64;20120326;1.815;2.805;20020601;        ;19991216;8156002D695AFE4D8936;ANCONA;AFS;05653;P;Partecipazione;;;N;20171231
03654;TRANSFOND S.A.;ROMANIA;ACT;CST;ACT;CST;1;Clearing: sistemi di pagamento;1N;ALT;A00E;ROL;N;N;N;;;;0610231W0;0001672496487;0000000067847734;N;081;040;077;020;005;006;150;;747;00;7;00;;023;N;L3;0000P8132730;6419;20151113;2.470;2.470;20020601;        ;20010101;;ROMANIA;AFS;03654;P;Partecipazione;;;N;20171231
03656;CASA ROMANA DE COMPENSATIE S.A.;ROMANIA;ACT;CST;ACT;CST;1;Clearing-Sist pag: cassa compens e garanzia;1N;ALT;A00E;ROL;N;N;N;;;;0610233W0;0001755248753;0000000018003509;N;081;040;077;020;005;006;150;;747;00;7;00;;023;N;L3;0000P8132710;6419;20120410;0.375;0.375;20020601;        ;        ;;ROMANIA;AFS;03656;P;Partecipazione;;;N;20171231
03657;SIBEX SIBIU STOCK EXCHANGE S.A.;ROMANIA;ACT;CST;ACT;CST;1;Borse valori;1N;ALT;A00E;ROL;N;N;N;;;;;;0000000089590799;N;081;040;077;020;005;006;150;;747;00;7;00;;023;N;L3;0000P8132700;;20151026;0.080;0.080;20020601;        ;20141125;;ROMANIA;AFS;03657;P;Partecipazione;;;N;20171231
03662;OBIETTIVO SVILUPPO S.P.A. - fallita;PIAZZOLA SUL BRENTA;ACT;CST;ACT;CST;2;Immobiliare;2N;ALT;A00I;EUR;N;N;N;;03761460280;03761460280;;0001819584715;0000000017949436;N;004;030;033;;002;002;140;;430;00;7;00;;024;N;L3;P97000000183;412;20160112;2.136;2.136;20020910;        ;20020910;;PIAZZOLA SUL BRENTA;AFS;03662;P;Partecipazione;;;N;20171231
03674;UDINE E GORIZIA FIERE S.P.A.;MARTIGNACCO;ACT;CST;ACT;CST;2;Fiere-manifestazioni: gestione organismi fieristici;2N;ALT;A00I;EUR;N;N;N;;01185490305;01185490305;;0000252206828;0000000017807425;N;004;030;033;;002;002;140;;476;00;7;00;;021;N;L3;000000496100;823;20150601;7.430;7.430;20030630;        ;19731020;;TORREANO DI MARTIGNA;AFS;03674;P;Partecipazione;;;N;20171231
03676;PORDENONE FIERE S.P.A.;PORDENONE;ACT;CST;ACT;CST;2;Fiere-manifestazioni: gestione organismi fieristici;2N;ALT;A00I;EUR;N;N;N;;00076940931;00076940931;;0000169156703;0000000017796579;N;004;030;032;;002;002;140;;476;00;7;00;;021;N;L3;000000502590;823;20150601;8.693;8.693;20031027;        ;19610826;;PORDENONE;AFS;03676;P;Partecipazione;;;N;20171231
03677;CASSA DI RISPARMIO DEL FRIULI VENEZIA GIULIA S.P.A.;GORIZIA;CI;CI;CI;CI;5;Bancaria;5N;CD1;A00I;EUR;N;S;N;06340;01045800313;91025940312;;0002029128873;0000000067940843;N;031;060;053;;002;002;063;;245;02;4;02;;021;N;  ;IT0004472178;64191;20150601;100.00;100.00;20031201;        ;20000804;549300RBM1JLHQPC6441;UDINE;CNT;03677;P;Partecipazione;;;N;20171231
03681;BIROUL DE CREDIT S.A.;ROMANIA;ACT;CST;ACT;CST;2;Informazioni commerciali;2N;ALT;A00E;ROL;N;N;N;;;;0610266W0;0002197640325;0000000067847725;N;081;030;078;020;005;006;150;;758;00;7;00;;023;N;L3;000000585460;8291;20070101;0.384;0.384;20031208;        ;        ;;ROMANIA;AFS;03681;P;Partecipazione;;;N;20171231
04026;TRADE RECEIVABLES INVESTMENT VEHICLE SARL;LUSSEMBURGO;CI;;CI;;1;veicolo;1N;CD2;A00E;EUR;N;N;N;;;;092B630W0;0003882466137;0000000078721683;N;;;;;;;;;717;00;4;00;;;N;  ;;6499;20171227;0.000;0.000;20131231;        ;        ;;LUSSEMBURGO;CNT;04026;V;Veicolo non partecipato;;;N;20171231
05000;FONDO CENTRO IMPRESA;BOLOGNA;AFV;CST;AFV;CST;2;Fondi mobiliari;2N;ALT;A00I;EUR;N;N;N;;00000000F0306100;00000000F0306100;;0003512512363;0000000072994991;N;;;;;;;;;266;02;7;02;;029;N;L3;;;20170808;56.180;0.000;20130930;        ;        ;;BOLOGNA;AFS;I5000;F;Fondo;;;N;20171231
05001;FONDO CENTROINVEST NOM;FIRENZE;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0301200;00000000F0301200;;;0000000067823523;N;;;;;;;;;266;00;7;02;;021;N;L3;;;20150601;20.000;0.000;20130930;        ;        ;;FIRENZE;AFS;05001;F;Fondo;;;N;20171231
05002;CLESIO;MILANO;AFV;CST;AFV;CST;6;Altri organismi Investimento Collettivo;6N;ALT;A00I;EUR;N;N;N;;00000000F0425900;00000000F0425900;;0003512555264;0000000073195191;N;;;;;;;;;267;00;7;01;;021;N;L3;;;20150601;11.625;0.000;20130930;        ;        ;;MILANO;AFS;I5002;F;Fondo;;;N;20171231
05004;DGPA CAPITAL;MILANO;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0309300;00000000F0309300;;;0000000090257163;N;;;;;;;;;266;00;7;00;;021;N;L3;;;20150601;2.859;0.000;20130930;        ;        ;;MILANO;AFS;05004;F;Fondo;;;N;20171231
05006;FONDO IMMOBILIARE DI LOMBARDIA - COMPARTO UNO;MILANO;AFV;CST;AFV;CST;6;Altri Organismi Investimento Collettivo;6N;ALT;A00I;EUR;N;N;N;;00000000F0407101;00000000F0407101;0861288W0;;0000000067825220;N;;;;;;;;;267;00;7;00;;024;N;L3;;;20150904;5.926;0.000;20130930;        ;        ;;MILANO;AFS;I5006;F;Fondo;;;N;20171231
05008;PROGRESSIO INVESTIMENTI II FDO COM INV MOB CHIUSO TIPO RISERVATO;MILANO;AFV;CST;AFV;CST;2;Fondo di Private Equity;2N;ALT;A00I;EUR;N;N;N;;00000000F0323000;00000000F0323000;;;0000000073132920;N;;;;;;;;;266;00;7;00;;021;N;L3;;;20171201;2.449;0.000;20130930;        ;        ;;MILANO;AFS;J5008;F;Fondo;;;N;20171231
05009;RILANCIO E SVILUPPO;FIRENZE;AFV;CST;AFV;CST;2;Fondi Comuni Mobiliari;2N;ALT;A00I;EUR;N;N;N;;00000000F0325700;00000000F0325700;0862345W0;;0000000078734095;N;;;;;;;;;266;00;7;01;;021;N;L3;;;20151202;19.231;0.000;20130930;        ;19010101;;FIRENZE;AFS;I5009;F;Fondo;;;N;20171231
05010;TOSCANA VENTURE;FIRENZE;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0306300;00000000F0306300;;;0000000073195180;N;;;;;;;;;266;00;7;02;;021;N;L3;;;20151204;20.000;0.000;20130930;        ;        ;;FIRENZE;AFS;05010;F;Fondo;;;N;20171231
05011;VER CAPITAL MEZZANINE PARTNERS;MILANO;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0309400;00000000F0309400;;;0000000073195181;N;;;;;;;;;266;00;7;01;;021;N;L3;;;20170328;10.000;0.000;20130930;        ;        ;;MILANO;AFS;05011;F;Fondo;;;N;20171231
05015;AMBIENTA I;MILANO;AFV;CST;AFV;CST;2;Fondi comuni Mobiliali;2N;ALT;A00I;EUR;N;N;N;;00000000F0315000;00000000F0315000;;0003512519708;0000000068505004;N;;;;;;;;;266;00;7;00;;029;N;L3;;;20160530;9.195;0.000;20130930;        ;        ;;MILANO;AFS;I5015;F;Fondo;;;N;20171231
05017;FONDO CITTA' DI TORINO;MILANO;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0412600;00000000F0412600;0861346W0;0003512539504;0000000073163400;N;;;;;;;;;267;00;7;02;;024;N;L3;;;20150909;28.571;0.000;20130930;        ;        ;;MILANO;AFS;05017;F;Fondo;;;N;20171231
05018;ATLANTE SEED;BOLOGNA;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0327900;00000000F0327900;0862508W0;;0000000075180532;N;;;;;;;;;266;02;7;02;;029;N;L3;;;20160525;100.00;0.000;20130930;        ;19010101;;BOLOGNA;AFS;05018;F;Fondo;;;N;20171231
05019;ATLANTE VENTURES;BOLOGNA;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0314500;00000000F0314500;;0003512519218;0000000072995005;N;;;;;;;;;266;02;7;02;;029;N;L3;;;20171201;100.00;0.000;20130930;        ;        ;;BOLOGNA;AFS;05019;F;Fondo;;;N;20171231
05021;ATLANTE PRIVATE EQUITY;BOLOGNA;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0324400;00000000F0324400;0862238W0;;0000000073339844;N;;;;;;;;;266;00;7;02;;029;N;L3;;;20170216;30.000;0.000;20130930;        ;19010101;;BOLOGNA;AFS;05021;F;Fondo;;;N;20171231
05022;ATLANTE VENTURES MEZZOGIORNO;BOLOGNA;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0314400;00000000F0314400;;0003512519136;0000000085339102;N;;;;;;;;;266;00;7;02;;029;N;L3;;;20160525;49.200;0.000;20130930;        ;        ;;BOLOGNA;AFS;05022;F;Fondo;;;N;20171231
05023;PROMOZIONE DEL CAPITALE DI RISCHIO PER IL MEZZOG;BOLOGNA;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0303900;00000000F0303900;0861104W0;;0000000073141365;N;;;;;;;;;266;00;7;02;;029;N;L3;;;20160525;42.095;0.000;20130930;        ;        ;;BOLOGNA;AFS;05023;F;Fondo;;;N;20171231
05024;INNOGEST CAPITAL;TORINO;AFV;CST;AFV;CST;2;Fondi Comuni Mobiliari;2N;ALT;A00I;EUR;N;N;N;;00000000F0309100;00000000F0309100;;0003512514345;0000000072994996;N;;;;;;;;;266;00;7;01;;029;N;L2;;;20160525;15.000;0.000;20130930;        ;        ;;TORINO;AFS;I5024;F;Fondo;;;N;20171231
05025;NEXT;MILANO;AFV;CST;AFV;CST;2;Fondi Comuni Mobiliari;2N;ALT;A00I;EUR;N;N;N;;00000000F0304800;00000000F0304800;;;0000000072388674;N;;;;;;;;;266;00;7;00;;029;N;L3;;;20160526;6.812;0.000;20130930;        ;        ;;MILANO;AFS;I5025;F;Fondo;;;N;20171231
05029;GATE;PADOVA;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0311600;00000000F0311600;;0003512516571;0000000072994998;N;;;;;;;;;266;00;7;00;;029;N;L3;;;20160525;6.130;0.000;20130930;        ;        ;;PADOVA;AFS;05029;F;Fondo;;;N;20171231
05032;FONDO IMMOBILIARE LEOPARDI;MILANO;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0471500;00000000F0471500;;;0000000088398702;N;;;;;;;;;267;00;7;01;;024;N;L3;;;20151130;12.819;0.000;20130930;        ;        ;;MILANO;AFS;05032;F;Fondo;;;N;20171231
05035;ERACLE FONDO IMMOBILI STRUMENTALI;TRIESTE;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0439700;00000000F0439700;0862035W0;0003512569798;0000000068065561;N;;;;;;;;;267;00;7;00;;025;N;L3;;;20170401;2.985;0.000;20130930;        ;        ;;TRIESTE;AFS;05035;F;Fondo;;;N;20171231
05036;COIMA OPPORTUNITY FUND I;MILANO;ACT;CST;ACT;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0446400;00000000F0446400;0862248W0;0003529185933;0000000074987256;N;;;;;;;;;267;00;7;00;;025;N;L3;;;20170401;8.455;0.000;20130930;        ;        ;;MILANO;AFS;05036;F;Fondo;;;N;20171231
05037;FONDO VENTI M;MILANO;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0453500;00000000F0453500;0862401W0;0003692149864;0000000073950082;N;;;;;;;;;267;00;7;01;;025;N;L3;;;20170401;13.348;0.000;20130930;        ;        ;8156000D6776081A8448;MILANO;AFS;05037;F;Fondo;;;N;20171231
05038;FONDO ANASTASIA;MILANO;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0431900;00000000F0431900;;0003512559972;0000000073041642;N;;;;;;;;;267;00;7;01;;025;N;L3;;;20170401;10.676;0.000;20130930;        ;        ;;MILANO;AFS;05038;F;Fondo;;;N;20171231
05039;OMICRON PLUS IMMOBILIARE;ROMA;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0431200;00000000F0431200;0861831W0;0003512559228;0000000068329349;N;;;;;;;;;267;00;7;00;;025;N;L3;;;20170401;2.115;0.000;20130930;        ;        ;549300O3DOZFG5HSND62;ROMA;AFS;05039;F;Fondo;;;N;20171231
05040;INVESTIRE IMMOBILIARE SGR FONDO HB;ROMA;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0437700;00000000F0437700;0862063W0;0003512568053;0000000073146790;N;;;;;;;;;267;00;7;00;;025;N;L3;;;20170401;8.772;0.000;20130930;        ;        ;;ROMA;AFS;05040;F;Fondo;;;N;20171231
05041;KILDARE PARTNERS ITALY - OMEGA 3 ;ROMA;AFV;ACT;AFV;ACT;6;;6N;ALT;A00I;EUR;N;N;N;01025;00000000F5555845;00000000F5555845;;;0000000095264935;N;;;;;;;;;266;00;7;02;;024;N;L3;;;20170929;23.990;0.000;20170929;        ;        ;;ROMA;AFS;05041;F;Fondo;;;N;20171231
05042;KILDARE PARTNERS ITALY - OMEGA 4 ;ROMA;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;01025;00000000F5555846;00000000F5555846;;;0000000095264929;N;;;;;;;;;266;00;7;02;;024;N;L3;;;20170929;31.464;0.000;20170929;        ;20170929;;ROMA;AFS;05042;F;Fondo;;;N;20171231
05043;CLESSIDRA CAPITAL PARTNERS III;MILANO;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0334500;00000000F0334500;;;0000000088835023;N;;;;;;;;;266;00;7;00;;025;N;L3;;;20170401;4.117;0.000;20150701;        ;        ;;MILANO;AFS;05043;F;Fondo;;;N;20171231
05044;FONDO I.A. EMILIA VENTURE;FIRENZE;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0308800;00000000F0308800;;;0000000070777951;N;;;;;;;;;266;00;7;01;;021;N;L3;;;20171030;18.519;0.000;20130930;        ;        ;;FIRENZE;AFS;05044;F;Fondo;;;N;20171231
05045;FONDO OMEGA IMMOBILIARE;ROMA;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0442300;00000000F0442300;0862046W0;0003512571269;0000000072382603;N;;;;;;;;;267;00;7;02;;024;N;L3;;;20150601;30.000;0.000;20130930;        ;        ;5493009G3RFTKUXHQL61;;AFS;05045;F;Fondo;;;N;20171231
05046;BENI STABILI GESTIONI SPA FONDO VENETO CASA;ROMA;AFV;CST;AFV;CST;6;Altri Organismi Investimento Collettivo;6N;ALT;A00I;EUR;N;N;N;;00000000F0442500;00000000F0442500;;0003512571423;0000000072228744;N;;;;;;;;;267;00;7;01;;024;N;L3;;;20171220;12.712;0.000;20130930;        ;        ;;ROMA;AFS;I5046;F;Fondo;;;N;20171231
05048;I2 CAPITAL PARTNERS;MILANO;AFV;CST;AFV;CST;2;Organismi Investimento Collettivo;2N;ALT;A00I;EUR;N;N;N;;00000000F0310200;00000000F0310200;;;0000000074692600;N;;;;;;;;;267;00;7;01;;029;N;L3;;;20171019;12.000;0.000;20130930;        ;        ;;MILANO;AFS;I5048;F;Fondo;;;N;20171231
05049;FONDO INVESTIMENTI PER L' ABITARE;ROMA;AFV;CST;AFV;CST;6;Altri organismi investimento collettivo;6N;ALT;A00I;EUR;N;N;N;;00000000F0450500;00000000F0450500;0862299W0;;0000000073731386;N;;;;;;;;;267;00;7;01;;024;N;L3;;;20171201;12.327;0.000;20130930;        ;        ;;ROMA;AFS;I5049;F;Fondo;;;N;20171231
05050;CHARME II;ROMA;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0316700;00000000F0316700;0862045W0;;0000000072452459;N;;;;;;;;;266;00;7;00;;029;N;L3;;;20150909;7.704;0.000;20130930;        ;20100614;;ROMA;AFS;I5050;F;Fondo;;;N;20171231
05051;CHARME III;ROMA;AFV;CST;AFV;CST;2;Fondi comuni investimenti mobiliari;2N;ALT;A00I;EUR;N;N;N;;00000000F0333700;00000000F0333700;0863064W0;0004217171824;0000000088477216;N;;;;;;;;;266;00;7;00;;025;N;L3;;;20170401;6.926;0.000;20150701;        ;        ;;ROMA;AFS;05051;F;Fondo;;;N;20171231
05052;PARTNERS GROUP GLOBAL INFRASTRUCTURE 2015 (EUR) S.C.A. SICAV-SIF;LUSSEMBURGO;AFV;CST;AFV;CST;2;;2N;ALT;A00E;EUR;N;N;N;;;;092E805W0;;0000000091563216;N;;;;;;;;;765;00;7;00;;025;N;L3;;;20170401;3.667;0.000;20170401;        ;        ;5493007F1GA5IH86UY74;LUSSEMBURGO;AFS;05052;F;Fondo;;;N;20171231
05053;FONDO ITALIANO PER L'EFFICIENZA ENERGETICA;TORINO;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F5555407;00000000F5555407;0863508W0;;0000000093178317;N;;;;;;;;;266;00;7;00;;025;N;L3;;;20170401;6.309;0.000;20170401;        ;        ;;TORINO;AFS;05053;F;Fondo;;;N;20171231
05054;MACQUARIE EUROPEAN INFRASTRUCTURE FUND 5 SCSP;LUSSEMBURGO;AFV;CST;AFV;CST;2;;2N;ALT;A00E;EUR;N;N;N;;;;092E982W0;;0000000091903918;N;;;;;;;;;765;00;7;00;;025;N;L3;;;20170401;1.774;0.000;20170401;        ;20160405;222100QTLR67QCJ7E639;LUSSEMBURGO;AFS;05054;F;Fondo;;;N;20171231
05056;PAN-EUROPEAN INFRASTRUCTURE II, LP;REGNO UNITO;AFV;CST;AFV;CST;2;;2N;ALT;A00E;GBP;N;N;N;;;;;;0000000091394459;N;;;;;;;;;778;00;7;00;;025;N;L3;;;20170401;2.522;0.000;20170401;        ;        ;;REGNO UNITO;AFS;05056;F;Fondo;;;N;20171231
05058;FONDS POUR LE CAPITAL INVESTISSEMENT REGIONAL-FCIR;FRANCIA;AFV;CST;AFV;CST;2;;2N;ALT;A00E;EUR;N;N;N;;;;;;0000000090075743;N;;;;;;;;;765;00;7;01;;029;N;L3;;6430;20170928;14.286;0.000;20130930;        ;        ;;FRANCIA;AFS;05058;F;Fondo;;;N;20171231
05065;SECONDO FONDO ITALIANO PER LE INFRASTRUTTURE;MILANO;AFV;CST;AFV;CST;2;Fondi comuni investimenti mobiliari;2N;ALT;A00I;EUR;N;N;N;;00000000F0329200;00000000F0329200;0862641W0;0003958173077;0000000081920855;N;;;;;;;;;266;00;7;00;;029;N;L3;;;20171120;7.464;0.000;20130930;        ;        ;;MILANO;AFS;I5065;F;Fondo;;;N;20171231
05066;F2i III - TERZO FONDO ITALIANO PER LE INFRASTRUTTURE ;MILANO;AFV;ACT;AFV;ACT;2;;2N;ALT;A00I;EUR;N;N;N;01025;00000000F5555878;00000000F5555878;;;0000000099170282;N;;;;;;;;;266;00;7;00;;029;N;  ;;;20171213;1.591;0.000;20171213;        ;        ;;MILANO;AFS;05066;F;Fondo;;;N;20171231
05072;Fondo Atlante Tech;BOLOGNA;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F5555185;00000000F5555185;0863341W0;;0000000093816238;N;;;;;;;;;266;02;7;02;;029;N;  ;;;20170202;100.00;0.000;20170202;        ;        ;;BOLOGNA;AFS;05072;F;Fondo;;;N;20171231
05073;ITALIAN RECOVERY FUND;MILANO;AFV;CST;AFV;CST;1;Fondi comuni investimenti mobiliari;1N;ALT;A00I;EUR;N;N;N;;00000000F5555399;00000000F5555399;0863504W0;;0000000093039001;N;;;;;;;;;266;00;7;00;;024;N;L3;;;20170504;7.863;0.000;20161130;        ;        ;;MILANO;AFS;I5073;F;Fondo;;;N;20171231
05074;FONDO ATLANTE;MILANO;AFV;CST;AFV;CST;1;Fondi comuni investimenti mobiliari;1N;ALT;A00I;EUR;N;N;N;;00000000F5555277;00000000F5555277;0863426W0;;0000000091253132;N;;;;;;;;;266;00;7;01;;024;N;L3;;;20170502;19.887;0.000;20160429;        ;        ;;MILANO;AFS;I5074;F;Fondo;;;N;20171231
05079;MASSARI MILANO SRL ;BRESCIA;AFV;ACT;AFV;ACT;2;;2N;ALT;A00I;EUR;N;N;N;01025;03923740983;03923740983;;;0000000095007821;N;;;;;;;;;430;00;7;02;;;N;  ;;472420;20171229;40.000;0.000;20171229;        ;20170710;;BRESCIA;OCI;05079;SFP;Strumento Finanziario Partecipativo;;;N;20171231
05085;CARLO TASSARA S.P.A.;BRENO;AFV;CST;AFV;CST;2;Holding di partecipazioni operativa;2N;ALT;A00I;EUR;N;N;N;;00550090989;00283780179;;0000100825846;0000000017776917;N;;;;;;;;;432;02;7;02;;024;N;L3;;701;20171201;78.895;0.000;20131227;        ;19380828;8156006A182D62D5DB23;BRENO;AFS;05085;SFP;Strumento Finanziario Partecipativo;;;N;20171231
05086;EMISYS DEVELOPMENT;MILANO;AFV;CST;AFV;CST;2;;2N;ALT;A00I;EUR;N;N;N;;00000000F0330800;00000000F0330800;0862835W0;;0000000086797642;N;;;;;;;;;266;00;7;00;;029;N;L3;;;20160525;0.191;0.000;20140331;        ;        ;;MILANO;AFS;J5086;F;Fondo;;;N;20171231
05087;KOELLIKER S.P.A.;MILANO;AFV;CST;AFV;CST;2;Assunzione partecipazioni;2N;ALT;A00I;EUR;N;N;N;;09568680152;09568680152;;0000583146599;0000000017856140;N;;;;;;;;;432;00;7;00;;024;N;L3;;701;20171201;6.824;0.000;20141110;        ;19890130;;MILANO;AFS;05087;SFP;Strumento Finanziario Partecipativo;;;N;20171231
05089;RIVER TRE SPA ;MILANO;AFV;AFV;AFV;AFV;2;Acquisto, gestione e valorizzazione di partecipazioni in aziende industriali e di servizi;2N;ALT;A00I;EUR;N;N;N;01025;09923060967;09923060967;;;0000000099183036;N;;;;;;;;;287;00;7;00;;029;N;L3;;642;20171221;0.000;0.000;20171221;        ;20170511;;MILANO;AFS;05089;SFP;Strumento Finanziario Partecipativo;;;N;20171231
05090;HAITONG INFRASTRUCTURE FUND I;PORTOGALLO;AFV;CST;AFV;CST;2;;2N;ALT;A00E;EUR;N;N;N;;;;;;0000000083851167;N;;;;;;;;;;00;7;01;;029;N;L3;;;20170303;15.675;0.000;20140101;        ;        ;;;AFS;05090;F;Fondo;;;N;20171231
05094;INNOGEST CAPITAL II;TORINO;AFV;CST;AFV;CST;2;Fondi comuni investimenti mobiliari;2N;ALT;A00I;EUR;N;N;N;;00000000F0329300;00000000F0329300;;;0000000083636598;N;;;;;;;;;266;00;7;00;;029;N;L3;;;20160525;6.188;0.000;20140101;        ;        ;;TORINO;AFS;I5094;F;Fondo;;;N;20171231
05095;AMBIENTA II;MILANO;AFV;CST;AFV;CST;2;Fondi comuni investimenti mobiliari;2N;ALT;A00I;EUR;N;N;N;;00000000F0331000;00000000F0331000;0862845W0;0004115424759;0000000084840773;N;;;;;;;;;266;00;7;00;;029;N;L3;;;20160525;7.376;0.000;20140101;        ;        ;;MILANO;AFS;J5095;F;Fondo;;;N;20171231
05096;OWL;MILANO;AFV;CST;AFV;CST;2;assunzione partecipazioni;2N;ALT;A00I;EUR;N;N;N;;03222440160;03222440160;;0002890476726;0000000053925616;N;;;;;;;;;432;02;7;02;;024;N;L3;;7010;20170501;64.963;0.000;20140101;        ;20050506;;MILANO;AFS;05096;SFP;Strumento Finanziario Partecipativo;;;N;20171231
05097;PARCHI AGROALIMENTARI ITALIANI - COMPARTO A;MILANO;AFV;CST;AFV;CST;6;;6N;ALT;A00I;EUR;N;N;N;;00000000F0000201;00000000F0000201;0862941W0;;0000000086441017;N;;;;;;;;;267;00;7;00;;029;N;L3;;;20160526;4.205;0.000;20140101;        ;        ;;MILANO;AFS;05097;F;Fondo;;;N;20171231
05101;360 CAPITAL 2011 FCPR;FRANCIA;AFV;CST;AFV;CST;2;;2N;ALT;A00E;EUR;N;N;N;;;;0297326W0;;0000000090075835;N;;;;;;;;;765;00;7;00;;029;N;L3;;6430;20160525;3.306;0.000;20140101;        ;        ;;FRANCIA;AFS;J5101;F;Fondo;;;N;20171231
05102;LUCCHINI SPA IN AMMINISTRAZIONE STRAORDINARIA;PIOMBINO;AFV;CST;AFV;CST;2;Siderurgico: produzione acciaio;2N;ALT;A00I;EUR;N;N;N;;01730680152;01730680152;;0000100829074;0000000017776926;N;;;;;;;;;430;00;7;02;;024;N;L3;;2410;20160122;22.103;0.000;20140402;        ;19520929;;JERSEY;AFS;05102;SFP;Strumento Finanziario Partecipativo;;;N;20171231
